episode:54,Updates:54/100,Timesteps:220000/400000,FPS:72.0,avg_sp:121.4,avg_xp_0_0:26.95,avg_xp_0_1:4.8,avg_xp_1_0:23.35,avg_xp_1_1:1.2,avg_xp_2_0:12.6,avg_xp_2_1:10.5,value_loss:0.7673439109232276,policy_loss:0.18309490349318366,dist_entropy:4.251819213231404,actor_grad_norm:0.4800124724706014,critic_grad_norm:4.063529949386915,ratio:3.9961911837259927,best_i:1,average_step_rewards:0.6069999933242798
episode:55,Updates:55/100,Timesteps:224000/400000,FPS:73.0,avg_sp:118.3,avg_xp_0_0:24.35,avg_xp_0_1:3.35,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.7955806923098863,policy_loss:0.023641318578560222,dist_entropy:4.342233085632325,actor_grad_norm:0.41058512330055236,critic_grad_norm:2.1392962167660396,ratio:3.9949419101079306,best_i:0,average_step_rewards:0.5914999842643738
episode:56,Updates:56/100,Timesteps:228000/400000,FPS:73.0,avg_sp:127.9,avg_xp_0_0:23.45,avg_xp_0_1:2.25,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.7219439977469544,policy_loss:0.02844064495693893,dist_entropy:4.281307184696198,actor_grad_norm:0.3482501705487569,critic_grad_norm:2.242005664606889,ratio:3.9970861792564394,best_i:0,average_step_rewards:0.6395000219345093
episode:57,Updates:57/100,Timesteps:232000/400000,FPS:73.0,avg_sp:120.25,avg_xp_0_0:23.2,avg_xp_0_1:4.4,avg_xp_1_0:15.8,avg_xp_1_1:1.35,avg_xp_2_0:11.0,avg_xp_2_1:15.95,value_loss:0.7179637241177261,policy_loss:0.045708449760892327,dist_entropy:4.321636553605398,actor_grad_norm:0.3262567679087321,critic_grad_norm:2.9726702998081844,ratio:3.9962157726287844,best_i:0,average_step_rewards:0.6012499928474426
episode:58,Updates:58/100,Timesteps:236000/400000,FPS:73.0,avg_sp:123.1,avg_xp_0_0:18.4,avg_xp_0_1:1.95,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.6547798788795869,policy_loss:0.039813419753014265,dist_entropy:4.297734876473744,actor_grad_norm:0.3230006794134776,critic_grad_norm:2.0420845622817674,ratio:3.9996459086736045,best_i:0,average_step_rewards:0.6154999732971191
episode:59,Updates:59/100,Timesteps:240000/400000,FPS:74.0,avg_sp:130.6,avg_xp_0_0:21.5,avg_xp_0_1:3.15,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.6782139936462045,policy_loss:0.05383953447169235,dist_entropy:4.273397040367127,actor_grad_norm:0.3621118863423665,critic_grad_norm:2.1339188498755295,ratio:3.9978941520055136,best_i:0,average_step_rewards:0.652999997138977
episode:60,Updates:60/100,Timesteps:244000/400000,FPS:73.0,avg_sp:115.75,avg_xp_0_0:17.1,avg_xp_0_1:2.85,avg_xp_1_0:17.2,avg_xp_1_1:0.6,avg_xp_2_0:24.85,avg_xp_2_1:18.6,value_loss:0.6098351770856728,policy_loss:0.04437684173372885,dist_entropy:4.237606283028921,actor_grad_norm:0.3440511127312978,critic_grad_norm:1.3674394853413105,ratio:3.9951202988624575,best_i:0,average_step_rewards:0.5787500143051147
episode:61,Updates:61/100,Timesteps:248000/400000,FPS:73.0,avg_sp:131.55,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:8.7,avg_xp_2_1:10.3,value_loss:0.7651392849783103,policy_loss:0.07614647594070993,dist_entropy:3.356746959686279,actor_grad_norm:0.3603885412216187,critic_grad_norm:3.870192915201187,ratio:3.994073951244354,best_i:2,average_step_rewards:0.6577500104904175
episode:62,Updates:62/100,Timesteps:252000/400000,FPS:74.0,avg_sp:122.4,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:25.8,avg_xp_2_1:10.35,value_loss:0.6144432331124942,policy_loss:0.12899883545699994,dist_entropy:3.0736714363098145,actor_grad_norm:0.39320043722788495,critic_grad_norm:2.1906244814395905,ratio:4.000450563430786,best_i:2,average_step_rewards:0.6119999885559082
episode:63,Updates:63/100,Timesteps:256000/400000,FPS:73.0,avg_sp:123.85,avg_xp_0_0:18.15,avg_xp_0_1:2.25,avg_xp_1_0:21.75,avg_xp_1_1:0.0,avg_xp_2_0:8.25,avg_xp_2_1:19.7,value_loss:0.6613510390743613,policy_loss:0.09881790634184,dist_entropy:3.1488413413365683,actor_grad_norm:0.37502625981966653,critic_grad_norm:1.7977277298768362,ratio:3.9984021107355754,best_i:2,average_step_rewards:0.6192499995231628
episode:64,Updates:64/100,Timesteps:260000/400000,FPS:74.0,avg_sp:126.15,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:16.8,avg_xp_2_1:8.15,value_loss:0.6241636204222838,policy_loss:0.11888597278835562,dist_entropy:3.0838900804519653,actor_grad_norm:0.35012852946917217,critic_grad_norm:2.8306923588116963,ratio:3.9955779910087585,best_i:2,average_step_rewards:0.6307500004768372
episode:65,Updates:65/100,Timesteps:264000/400000,FPS:74.0,avg_sp:128.45,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:6.2,avg_xp_2_1:14.35,value_loss:0.6012464889635643,policy_loss:0.1100254671648339,dist_entropy:3.238606850306193,actor_grad_norm:0.3854695518811544,critic_grad_norm:2.2532690246899922,ratio:3.9917550921440124,best_i:2,average_step_rewards:0.6422500014305115
episode:66,Updates:66/100,Timesteps:268000/400000,FPS:73.0,avg_sp:120.3,avg_xp_0_0:19.0,avg_xp_0_1:2.4,avg_xp_1_0:12.3,avg_xp_1_1:3.65,avg_xp_2_0:11.1,avg_xp_2_1:10.15,value_loss:0.5383521241446336,policy_loss:0.13877588546568684,dist_entropy:3.0681999266147613,actor_grad_norm:0.3481181561946869,critic_grad_norm:2.0597389161586763,ratio:4.001141170660655,best_i:2,average_step_rewards:0.6014999747276306
episode:67,Updates:67/100,Timesteps:272000/400000,FPS:74.0,avg_sp:132.75,avg_xp_0_0:21.75,avg_xp_0_1:1.95,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.538557429999734,policy_loss:0.0515638584793002,dist_entropy:4.215887316068014,actor_grad_norm:0.3289683441321055,critic_grad_norm:1.8748384560147922,ratio:3.9987484415372214,best_i:0,average_step_rewards:0.6637499928474426
episode:68,Updates:68/100,Timesteps:276000/400000,FPS:74.0,avg_sp:132.15,avg_xp_0_0:18.25,avg_xp_0_1:1.65,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.537811812843817,policy_loss:0.06143440905806298,dist_entropy:4.130102562904358,actor_grad_norm:0.33951968550682066,critic_grad_norm:0.9879694081842899,ratio:3.9949474771817526,best_i:0,average_step_rewards:0.6607499718666077
episode:69,Updates:69/100,Timesteps:280000/400000,FPS:73.0,avg_sp:129.4,avg_xp_0_0:20.55,avg_xp_0_1:0.9,avg_xp_1_0:20.05,avg_xp_1_1:1.2,avg_xp_2_0:10.25,avg_xp_2_1:3.45,value_loss:0.5101670883673554,policy_loss:0.057004515839581535,dist_entropy:4.26119693517685,actor_grad_norm:0.3310051401456197,critic_grad_norm:1.27481502443552,ratio:3.99718291759491,best_i:0,average_step_rewards:0.6470000147819519
episode:70,Updates:70/100,Timesteps:284000/400000,FPS:74.0,avg_sp:125.35,avg_xp_0_0:18.65,avg_xp_0_1:1.05,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.5184591436758638,policy_loss:0.05935687636436972,dist_entropy:4.239634199937185,actor_grad_norm:0.3284910480181376,critic_grad_norm:1.7505131610979636,ratio:3.9959575096766153,best_i:0,average_step_rewards:0.6267499923706055
episode:71,Updates:71/100,Timesteps:288000/400000,FPS:74.0,avg_sp:139.55,avg_xp_0_0:15.5,avg_xp_0_1:0.15,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.5450637030182406,policy_loss:0.05352371540911651,dist_entropy:4.251049188772837,actor_grad_norm:0.3845403532187144,critic_grad_norm:1.7700805862744649,ratio:3.9973487059275308,best_i:0,average_step_rewards:0.6977499723434448
episode:72,Updates:72/100,Timesteps:292000/400000,FPS:74.0,avg_sp:137.1,avg_xp_0_0:19.8,avg_xp_0_1:1.65,avg_xp_1_0:23.0,avg_xp_1_1:1.3,avg_xp_2_0:8.4,avg_xp_2_1:13.15,value_loss:0.45726530935450377,policy_loss:0.06803207784632302,dist_entropy:4.227214376131694,actor_grad_norm:0.342351621389389,critic_grad_norm:1.2245559304952622,ratio:4.0006475647290545,best_i:0,average_step_rewards:0.6855000257492065
episode:73,Updates:73/100,Timesteps:296000/400000,FPS:74.0,avg_sp:137.15,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:23.85,avg_xp_1_1:0.6,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.5429194101287673,policy_loss:0.1798621200276461,dist_entropy:3.5968258062998455,actor_grad_norm:0.3613745987415314,critic_grad_norm:3.793149391810099,ratio:3.995255184173584,best_i:1,average_step_rewards:0.6857500076293945
episode:74,Updates:74/100,Timesteps:300000/400000,FPS:74.0,avg_sp:127.6,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:11.05,avg_xp_1_1:3.2,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.4750402312803393,policy_loss:0.19343371513898408,dist_entropy:3.7643155177434284,actor_grad_norm:0.3251102407773336,critic_grad_norm:1.9431412215034167,ratio:3.993904999891917,best_i:1,average_step_rewards:0.6380000114440918
episode:75,Updates:75/100,Timesteps:304000/400000,FPS:74.0,avg_sp:132.85,avg_xp_0_0:15.35,avg_xp_0_1:0.45,avg_xp_1_0:6.3,avg_xp_1_1:1.6,avg_xp_2_0:11.05,avg_xp_2_1:13.9,value_loss:0.47331315831591686,policy_loss:0.17818899007935154,dist_entropy:3.961334534486135,actor_grad_norm:0.3816124280293783,critic_grad_norm:3.2209902837872506,ratio:3.998349642753601,best_i:1,average_step_rewards:0.6642500162124634
episode:76,Updates:76/100,Timesteps:308000/400000,FPS:74.0,avg_sp:132.6,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:10.6,avg_xp_2_1:14.3,value_loss:0.5585625516871612,policy_loss:0.14138651480756234,dist_entropy:3.239374939600627,actor_grad_norm:0.3563932299613953,critic_grad_norm:2.8080493330955507,ratio:3.995930548508962,best_i:2,average_step_rewards:0.6629999876022339
episode:77,Updates:77/100,Timesteps:312000/400000,FPS:74.0,avg_sp:140.2,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:8.75,avg_xp_2_1:5.45,value_loss:0.501226927464207,policy_loss:0.1270187878492444,dist_entropy:3.197316376368205,actor_grad_norm:0.41782422065734864,critic_grad_norm:1.4999581774075825,ratio:3.9972747882207234,best_i:2,average_step_rewards:0.7009999752044678
episode:78,Updates:78/100,Timesteps:316000/400000,FPS:73.0,avg_sp:133.75,avg_xp_0_0:16.35,avg_xp_0_1:1.65,avg_xp_1_0:9.55,avg_xp_1_1:0.3,avg_xp_2_0:8.0,avg_xp_2_1:6.4,value_loss:0.4790905609726906,policy_loss:0.17656003285053884,dist_entropy:3.2432687679926553,actor_grad_norm:0.3597278992335002,critic_grad_norm:1.4448247169454893,ratio:3.9936072905858357,best_i:2,average_step_rewards:0.668749988079071
episode:79,Updates:79/100,Timesteps:320000/400000,FPS:74.0,avg_sp:133.05,avg_xp_0_0:20.8,avg_xp_0_1:0.0,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.4530651232033657,policy_loss:0.05231976495729178,dist_entropy:4.109054640928904,actor_grad_norm:0.36278260946273805,critic_grad_norm:1.4569299520303807,ratio:3.9982853293418885,best_i:0,average_step_rewards:0.6652500033378601
episode:80,Updates:80/100,Timesteps:324000/400000,FPS:74.0,avg_sp:141.35,avg_xp_0_0:18.1,avg_xp_0_1:0.0,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.4438244553428376,policy_loss:0.042291721886264476,dist_entropy:4.089722633361816,actor_grad_norm:0.4300809939702352,critic_grad_norm:0.9108732710282008,ratio:3.995393331845601,best_i:0,average_step_rewards:0.7067499756813049
episode:81,Updates:81/100,Timesteps:328000/400000,FPS:73.0,avg_sp:147.35,avg_xp_0_0:16.4,avg_xp_0_1:0.45,avg_xp_1_0:11.75,avg_xp_1_1:1.05,avg_xp_2_0:11.1,avg_xp_2_1:8.35,value_loss:0.38942118879179666,policy_loss:0.041223898120410746,dist_entropy:4.093023184935252,actor_grad_norm:0.3229200839996338,critic_grad_norm:0.888997384160757,ratio:4.001239315668742,best_i:0,average_step_rewards:0.7367500066757202
episode:82,Updates:82/100,Timesteps:332000/400000,FPS:73.0,avg_sp:148.95,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:13.35,avg_xp_2_1:7.45,value_loss:0.4374212929358085,policy_loss:0.14857384870324364,dist_entropy:2.934334564208984,actor_grad_norm:0.3803826113541921,critic_grad_norm:1.3071508387724557,ratio:3.997349536418915,best_i:2,average_step_rewards:0.7447500228881836
episode:83,Updates:83/100,Timesteps:336000/400000,FPS:74.0,avg_sp:149.35,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:4.45,avg_xp_2_1:4.7,value_loss:0.4094070898058514,policy_loss:0.15821206851857716,dist_entropy:3.0606695930163066,actor_grad_norm:0.36496875484784447,critic_grad_norm:1.3818202277024587,ratio:3.9966540733973184,best_i:2,average_step_rewards:0.746749997138977
episode:84,Updates:84/100,Timesteps:340000/400000,FPS:73.0,avg_sp:149.3,avg_xp_0_0:15.65,avg_xp_0_1:0.75,avg_xp_1_0:17.7,avg_xp_1_1:0.45,avg_xp_2_0:5.65,avg_xp_2_1:3.25,value_loss:0.4042687204821656,policy_loss:0.18828372371639412,dist_entropy:3.1722763975461326,actor_grad_norm:0.3607030093669891,critic_grad_norm:1.1219657058517138,ratio:3.998945653438568,best_i:2,average_step_rewards:0.7465000152587891
episode:85,Updates:85/100,Timesteps:344000/400000,FPS:74.0,avg_sp:149.45,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:15.25,avg_xp_1_1:0.15,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.44791758349941424,policy_loss:0.19096219823926125,dist_entropy:3.6710694352785747,actor_grad_norm:0.3408996284008026,critic_grad_norm:1.6919103771448136,ratio:3.996563994884491,best_i:1,average_step_rewards:0.7472500205039978
episode:86,Updates:86/100,Timesteps:348000/400000,FPS:74.0,avg_sp:147.25,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:7.05,avg_xp_1_1:0.75,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.4145493980419512,policy_loss:0.20293698890350254,dist_entropy:3.623882893721263,actor_grad_norm:0.39428069194157916,critic_grad_norm:1.5599910515050093,ratio:3.9969812552134196,best_i:1,average_step_rewards:0.7362499833106995
episode:87,Updates:87/100,Timesteps:352000/400000,FPS:73.0,avg_sp:153.4,avg_xp_0_0:19.95,avg_xp_0_1:3.0,avg_xp_1_0:8.3,avg_xp_1_1:5.7,avg_xp_2_0:3.85,avg_xp_2_1:6.9,value_loss:0.4154845304399108,policy_loss:0.22323137241174892,dist_entropy:3.58957599401474,actor_grad_norm:0.3776090363661448,critic_grad_norm:1.674033551911513,ratio:3.9964542269706724,best_i:1,average_step_rewards:0.7670000195503235
episode:88,Updates:88/100,Timesteps:356000/400000,FPS:73.0,avg_sp:156.95,avg_xp_0_0:15.2,avg_xp_0_1:1.8,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.39341818769462406,policy_loss:0.044569492264350016,dist_entropy:4.015697121620178,actor_grad_norm:0.3486643234888713,critic_grad_norm:1.1669380302230516,ratio:3.9987587094306947,best_i:0,average_step_rewards:0.7847499847412109
episode:89,Updates:89/100,Timesteps:360000/400000,FPS:74.0,avg_sp:149.15,avg_xp_0_0:17.9,avg_xp_0_1:1.2,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.40816931989975275,policy_loss:0.04503705691438323,dist_entropy:3.8981934348742167,actor_grad_norm:0.32253576318422955,critic_grad_norm:1.0314014186461766,ratio:3.9996507287025453,best_i:0,average_step_rewards:0.7457500100135803
episode:90,Updates:90/100,Timesteps:364000/400000,FPS:73.0,avg_sp:151.55,avg_xp_0_0:15.5,avg_xp_0_1:1.5,avg_xp_1_0:10.2,avg_xp_1_1:2.6,avg_xp_2_0:10.05,avg_xp_2_1:6.35,value_loss:0.4008943508165733,policy_loss:0.041320620831593984,dist_entropy:3.944811515013377,actor_grad_norm:0.34664037624994914,critic_grad_norm:1.0438287887722253,ratio:3.9990740219751992,best_i:0,average_step_rewards:0.7577499747276306
episode:91,Updates:91/100,Timesteps:368000/400000,FPS:73.0,avg_sp:154.05,avg_xp_0_0:16.1,avg_xp_0_1:0.75,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.40247339589210845,policy_loss:0.04814272474021517,dist_entropy:3.9353458563486736,actor_grad_norm:0.39107298453648887,critic_grad_norm:0.7264986906200648,ratio:3.999528749783834,best_i:0,average_step_rewards:0.7702500224113464
episode:92,Updates:92/100,Timesteps:372000/400000,FPS:74.0,avg_sp:154.4,avg_xp_0_0:13.5,avg_xp_0_1:0.15,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.40517857489952197,policy_loss:0.04168674488878265,dist_entropy:3.8943023443222047,actor_grad_norm:0.3555552899837494,critic_grad_norm:0.6725843814512094,ratio:3.999503854910533,best_i:0,average_step_rewards:0.7720000147819519
episode:93,Updates:93/100,Timesteps:376000/400000,FPS:73.0,avg_sp:154.6,avg_xp_0_0:13.15,avg_xp_0_1:1.05,avg_xp_1_0:6.45,avg_xp_1_1:0.85,avg_xp_2_0:5.3,avg_xp_2_1:4.0,value_loss:0.3981126116142453,policy_loss:0.0420419057504856,dist_entropy:3.823652148246765,actor_grad_norm:0.3212616503238678,critic_grad_norm:0.9227546249826749,ratio:4.000063371658325,best_i:0,average_step_rewards:0.7730000019073486
episode:94,Updates:94/100,Timesteps:380000/400000,FPS:74.0,avg_sp:153.05,avg_xp_0_0:14.1,avg_xp_0_1:1.5,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.4213450580680122,policy_loss:0.03915575540967112,dist_entropy:3.841088795661926,actor_grad_norm:0.37248862981796266,critic_grad_norm:1.7587413976589839,ratio:3.998328141371409,best_i:0,average_step_rewards:0.765250027179718
episode:95,Updates:95/100,Timesteps:384000/400000,FPS:74.0,avg_sp:152.1,avg_xp_0_0:15.1,avg_xp_0_1:0.15,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.3990747925126925,policy_loss:0.03424559524744399,dist_entropy:3.880725614229838,actor_grad_norm:0.3253369669119517,critic_grad_norm:1.015989394982656,ratio:3.999428363641103,best_i:0,average_step_rewards:0.7605000138282776
episode:96,Updates:96/100,Timesteps:388000/400000,FPS:74.0,avg_sp:156.45,avg_xp_0_0:17.25,avg_xp_0_1:2.25,avg_xp_1_0:8.05,avg_xp_1_1:0.6,avg_xp_2_0:9.9,avg_xp_2_1:6.35,value_loss:0.39540693080828837,policy_loss:0.02297407085401355,dist_entropy:3.7411948800086976,actor_grad_norm:0.36400503714879356,critic_grad_norm:0.7614100443820159,ratio:4.002515920003256,best_i:0,average_step_rewards:0.7822499871253967
episode:97,Updates:97/100,Timesteps:392000/400000,FPS:74.0,avg_sp:150.45,avg_xp_0_0:14.25,avg_xp_0_1:1.35,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.40531649774250883,policy_loss:0.021365915549526462,dist_entropy:3.773188372453054,actor_grad_norm:0.3289770245552063,critic_grad_norm:1.4624815613031388,ratio:3.999233337243398,best_i:0,average_step_rewards:0.7522500157356262
episode:98,Updates:98/100,Timesteps:396000/400000,FPS:74.0,avg_sp:151.45,avg_xp_0_0:15.85,avg_xp_0_1:0.6,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:0.38081769295968115,policy_loss:0.02926788786161439,dist_entropy:3.806257661183675,actor_grad_norm:0.32991611361503603,critic_grad_norm:1.2886901112894218,ratio:4.00039584239324,best_i:0,average_step_rewards:0.7572500109672546
episode:99,Updates:99/100,Timesteps:400000/400000,FPS:74.0,avg_sp:152.5,avg_xp_0_0:16.15,avg_xp_0_1:1.05,avg_xp_1_0:10.3,avg_xp_1_1:2.7,avg_xp_2_0:4.9,avg_xp_2_1:6.55,value_loss:0.35844559367978945,policy_loss:0.030405752931320848,dist_entropy:3.6801023801167805,actor_grad_norm:0.30320934851964315,critic_grad_norm:1.00601166151464,ratio:3.9999168594678243,best_i:0,average_step_rewards:0.762499988079071
